event_cause,veh_type,corridor,requires_road_closure,priority,hour_ist,day_of_week,incident_duration_min
others,unknown,Magadi Road,False,High,10,Saturday,140.94401789999998
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Saturday,88.08686613333333
others,unknown,Old Madras Road,False,High,13,Saturday,75.93873236666667
vehicle_breakdown,others,Tumkur Road,True,High,15,Saturday,15.850226350000002
vehicle_breakdown,private_car,Tumkur Road,False,High,5,Sunday,28.672119833333333
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,9,Sunday,74.82453056666667
vehicle_breakdown,bmtc_bus,ORR North 1,False,High,10,Sunday,71.77608031666666
others,unknown,Old Madras Road,False,High,10,Sunday,66.8745492
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,11,Sunday,30.275829366666667
accident,unknown,Tumkur Road,False,High,22,Sunday,49.68956086666667
vehicle_breakdown,lcv,Tumkur Road,False,High,0,Monday,49.72454593333334
vehicle_breakdown,private_bus,Old Madras Road,False,High,1,Monday,25.269977633333333
vehicle_breakdown,private_bus,Tumkur Road,False,High,9,Monday,34.959811916666666
others,unknown,Mysore Road,False,High,10,Monday,33.46089618333333
vehicle_breakdown,private_car,Tumkur Road,False,High,10,Monday,29.59502883333333
vehicle_breakdown,heavy_vehicle,ORR East 1,False,High,23,Monday,43.65070458333333
vehicle_breakdown,lcv,Tumkur Road,False,High,0,Tuesday,55.3120185
vehicle_breakdown,bmtc_bus,IRR(Thanisandra road),True,High,1,Tuesday,51.23013096666667
others,unknown,Hosur Road,False,High,1,Tuesday,97.11398355
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,3,Tuesday,35.43387466666666
vehicle_breakdown,others,Old Madras Road,False,High,3,Tuesday,29.915713316666665
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,6,Tuesday,43.33326306666667
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,9,Tuesday,2.606119833333333
vehicle_breakdown,private_bus,Bannerghata Road,False,High,10,Tuesday,20.97513005
vehicle_breakdown,truck,West of Chord Road,False,High,10,Tuesday,30.68868525
vehicle_breakdown,heavy_vehicle,Hosur Road,False,High,10,Tuesday,111.8691282
vehicle_breakdown,lcv,Mysore Road,False,High,10,Tuesday,8.1381474
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,0,Wednesday,10.638263616666668
others,unknown,West of Chord Road,False,High,0,Wednesday,1682.0687555833333
construction,unknown,ORR West 1,False,High,0,Wednesday,18.658855366666668
vehicle_breakdown,lcv,CBD 2,False,High,1,Wednesday,72.16349068333334
vehicle_breakdown,ksrtc_bus,Old Madras Road,False,High,1,Wednesday,6.507784116666667
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,2,Wednesday,38.233425366666665
vehicle_breakdown,others,Non-corridor,False,Low,3,Wednesday,20.32718785
vehicle_breakdown,lcv,Mysore Road,False,High,5,Wednesday,27.996742333333334
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,9,Wednesday,100.30296911666666
pot_holes,unknown,Non-corridor,False,Low,2,Thursday,1241.1601620166666
vehicle_breakdown,private_car,Mysore Road,False,High,3,Thursday,18.39184095
vehicle_breakdown,lcv,Tumkur Road,False,High,3,Thursday,29.780961883333337
vehicle_breakdown,bmtc_bus,West of Chord Road,False,High,4,Thursday,7.597021883333332
tree_fall,unknown,Non-corridor,False,Low,4,Thursday,1569.8819773833334
vehicle_breakdown,heavy_vehicle,Old Madras Road,False,High,5,Thursday,20.259159333333333
others,unknown,Bellary Road 1,False,High,6,Thursday,406.3289395
vehicle_breakdown,lcv,Non-corridor,False,Low,9,Thursday,25.71718945
others,unknown,Non-corridor,False,Low,14,Thursday,598.4027556333333
vehicle_breakdown,bmtc_bus,Old Madras Road,False,High,0,Friday,53.08126645
vehicle_breakdown,others,CBD 2,False,High,1,Friday,53.88951821666667
vehicle_breakdown,private_bus,Hosur Road,False,High,1,Friday,9.537807249999998
vehicle_breakdown,private_bus,ORR East 1,False,High,2,Friday,24.52389155
vehicle_breakdown,lcv,ORR East 1,False,High,3,Friday,83.42797768333334
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,3,Friday,66.69363336666667
vehicle_breakdown,lcv,Mysore Road,False,High,3,Friday,23.59637425
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,4,Friday,26.267882366666665
vehicle_breakdown,others,Varthur Road,False,High,4,Friday,50.8098261
others,unknown,Tumkur Road,False,High,8,Friday,81.79674135
others,unknown,Magadi Road,False,High,10,Friday,143.69155221666668
vehicle_breakdown,auto,Bannerghata Road,False,High,10,Friday,22.181698200000003
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,12,Friday,85.28976388333334
vehicle_breakdown,bmtc_bus,Non-corridor,True,Low,13,Friday,63.35080513333333
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,13,Friday,101.30639593333332
construction,unknown,Non-corridor,True,Low,15,Friday,482.79533441666666
others,unknown,Non-corridor,False,Low,0,Saturday,15.193326466666669
vehicle_breakdown,others,Non-corridor,False,Low,2,Saturday,46.60752335
vehicle_breakdown,ksrtc_bus,Tumkur Road,False,High,2,Saturday,51.14671941666666
others,unknown,Old Madras Road,False,High,3,Saturday,30.950269216666666
vehicle_breakdown,private_bus,Non-corridor,False,Low,7,Saturday,41.03490251666666
vehicle_breakdown,lcv,ORR North 2,False,High,10,Saturday,24.6922743
others,unknown,ORR East 1,False,High,10,Saturday,2568.793783733333
vehicle_breakdown,bmtc_bus,ORR West 1,False,High,11,Saturday,147.82079903333334
tree_fall,unknown,Non-corridor,False,Low,12,Saturday,63.193024916666666
construction,unknown,ORR North 1,False,High,18,Saturday,418.72792855
construction,unknown,ORR North 1,False,High,18,Saturday,416.4596988166667
construction,unknown,ORR North 1,False,High,18,Saturday,410.07223675
vehicle_breakdown,unknown,Non-corridor,True,Low,0,Sunday,76.5535792
vehicle_breakdown,others,Non-corridor,False,Low,1,Sunday,10.172995533333332
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,2,Sunday,63.944430233333335
vehicle_breakdown,heavy_vehicle,Magadi Road,False,High,9,Sunday,44.38574795
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,13,Sunday,32.330133016666665
vehicle_breakdown,unknown,IRR(Thanisandra road),False,High,1,Monday,16.959205216666668
vehicle_breakdown,lcv,Old Madras Road,False,High,0,Tuesday,37.8463379
vehicle_breakdown,others,Non-corridor,False,Low,1,Tuesday,81.02077853333334
others,unknown,Old Madras Road,False,High,1,Tuesday,108.49235771666666
others,unknown,Old Madras Road,False,High,3,Tuesday,90.64092015
vehicle_breakdown,private_car,Non-corridor,False,Low,4,Tuesday,80.54814843333334
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,6,Tuesday,18.983907716666668
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,7,Tuesday,20.67651958333333
vehicle_breakdown,heavy_vehicle,Mysore Road,False,High,8,Tuesday,17.08193041666667
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,0,Wednesday,34.28519798333333
road_conditions,unknown,IRR(Thanisandra road),False,High,0,Wednesday,226.32391145000005
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,1,Wednesday,70.25211858333334
vehicle_breakdown,private_car,Mysore Road,False,High,1,Wednesday,9.713554783333333
vehicle_breakdown,lcv,Bannerghata Road,False,High,2,Wednesday,31.053444266666663
vehicle_breakdown,others,Non-corridor,False,Low,3,Wednesday,35.590218150000005
others,unknown,Mysore Road,False,High,10,Wednesday,121.99925558333332
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,5,Wednesday,36.24162716666667
vehicle_breakdown,others,Bellary Road 1,False,High,8,Wednesday,153.29203903333334
vehicle_breakdown,heavy_vehicle,Bellary Road 2,False,High,9,Wednesday,21.891094866666663
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,10,Wednesday,76.49049193333333
water_logging,unknown,Bellary Road 2,False,High,11,Wednesday,251.5299698833333
water_logging,unknown,ORR East 1,False,High,13,Wednesday,1373.8838876333332
tree_fall,unknown,Non-corridor,True,Low,13,Wednesday,2292.2994898666666
vehicle_breakdown,ksrtc_bus,Mysore Road,False,High,0,Thursday,6.084086783333333
road_conditions,unknown,Magadi Road,False,High,2,Thursday,5.467024883333334
vehicle_breakdown,others,West of Chord Road,False,High,2,Thursday,22.82533031666667
vehicle_breakdown,lcv,ORR East 1,False,High,7,Thursday,25.0730054
construction,unknown,Bellary Road 2,False,High,8,Thursday,28.910718466666665
protest,unknown,Mysore Road,False,High,8,Thursday,36.9761542
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,9,Thursday,33.196245600000005
vehicle_breakdown,others,Bellary Road 2,False,High,9,Thursday,23.13778955
vehicle_breakdown,ksrtc_bus,Tumkur Road,False,High,10,Thursday,54.30541788333333
vehicle_breakdown,others,Non-corridor,False,Low,11,Thursday,53.374649950000006
water_logging,unknown,Bellary Road 2,False,High,14,Thursday,146.49335698333334
vehicle_breakdown,lcv,Tumkur Road,False,High,17,Thursday,26.296394516666663
tree_fall,unknown,Non-corridor,True,Low,3,Saturday,125.7725866
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,6,Friday,63.358071466666665
vehicle_breakdown,taxi,Mysore Road,False,High,0,Saturday,56.79307898333333
vehicle_breakdown,others,CBD 1,False,High,2,Saturday,64.51499301666666
accident,unknown,Tumkur Road,False,High,9,Saturday,37.806749716666666
vehicle_breakdown,bmtc_bus,Tumkur Road,False,High,3,Sunday,16.706654466666667
others,unknown,Non-corridor,False,Low,3,Sunday,124.58709098333334
vehicle_breakdown,private_car,Hosur Road,False,High,6,Sunday,38.88228771666666
vehicle_breakdown,private_car,Bannerghata Road,False,High,10,Sunday,70.00420463333333
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,6,Monday,20.2021116
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,6,Monday,11.277187116666664
vehicle_breakdown,private_car,Tumkur Road,False,High,8,Monday,44.69857258333333
vehicle_breakdown,bmtc_bus,Mysore Road,False,High,12,Monday,63.49284705
vehicle_breakdown,private_bus,Tumkur Road,False,High,1,Tuesday,44.00237736666666
vehicle_breakdown,private_bus,Hosur Road,False,High,1,Tuesday,54.72725916666666
vehicle_breakdown,private_bus,Hosur Road,False,High,1,Tuesday,43.12657125
vehicle_breakdown,lcv,Bannerghata Road,False,High,2,Tuesday,21.635088383333333
vehicle_breakdown,bmtc_bus,Non-corridor,False,Low,3,Tuesday,13.002653716666666
vehicle_breakdown,truck,Non-corridor,True,Low,7,Tuesday,13.914063633333337
